accession,organism,taxon
ATIU01000009.1,Enterococcus faecium SD1C-2,1244153
ATIW01000100.1,Enterococcus faecium OC2A-1,1244151
ATIU01000010.1,Enterococcus faecium SD1C-2,1244153
ATIW01000101.1,Enterococcus faecium OC2A-1,1244151
ATIU01000011.1,Enterococcus faecium SD1C-2,1244153
ATIW01000102.1,Enterococcus faecium OC2A-1,1244151
ATIU01000012.1,Enterococcus faecium SD1C-2,1244153
ATIW01000103.1,Enterococcus faecium OC2A-1,1244151
ATIU01000013.1,Enterococcus faecium SD1C-2,1244153
ATIW01000104.1,Enterococcus faecium OC2A-1,1244151
ATIU01000014.1,Enterococcus faecium SD1C-2,1244153
ATIW01000105.1,Enterococcus faecium OC2A-1,1244151
ATIU01000015.1,Enterococcus faecium SD1C-2,1244153
ATIW01000106.1,Enterococcus faecium OC2A-1,1244151
ATIU01000016.1,Enterococcus faecium SD1C-2,1244153
ATIW01000107.1,Enterococcus faecium OC2A-1,1244151
ATIU01000017.1,Enterococcus faecium SD1C-2,1244153
ATIW01000108.1,Enterococcus faecium OC2A-1,1244151
ATIU01000018.1,Enterococcus faecium SD1C-2,1244153
ATIW01000109.1,Enterococcus faecium OC2A-1,1244151
ATIU01000019.1,Enterococcus faecium SD1C-2,1244153
ATIW01000110.1,Enterococcus faecium OC2A-1,1244151
ATIU01000020.1,Enterococcus faecium SD1C-2,1244153
ATIW01000111.1,Enterococcus faecium OC2A-1,1244151
ATIU01000021.1,Enterococcus faecium SD1C-2,1244153
ATIW01000112.1,Enterococcus faecium OC2A-1,1244151
ATIW01000113.1,Enterococcus faecium OC2A-1,1244151
ATIU01000022.1,Enterococcus faecium SD1C-2,1244153
ATIW01000114.1,Enterococcus faecium OC2A-1,1244151
ATIW01000115.1,Enterococcus faecium OC2A-1,1244151
ATIU01000023.1,Enterococcus faecium SD1C-2,1244153
ATIW01000116.1,Enterococcus faecium OC2A-1,1244151
ATIU01000024.1,Enterococcus faecium SD1C-2,1244153
ATIW01000117.1,Enterococcus faecium OC2A-1,1244151
ATIU01000025.1,Enterococcus faecium SD1C-2,1244153
ATIW01000118.1,Enterococcus faecium OC2A-1,1244151
ATIU01000026.1,Enterococcus faecium SD1C-2,1244153
ATIW01000119.1,Enterococcus faecium OC2A-1,1244151
ATIU01000027.1,Enterococcus faecium SD1C-2,1244153
ATIU01000028.1,Enterococcus faecium SD1C-2,1244153
ATIU01000029.1,Enterococcus faecium SD1C-2,1244153
ATIU01000030.1,Enterococcus faecium SD1C-2,1244153
ATIU01000031.1,Enterococcus faecium SD1C-2,1244153
ATIU01000032.1,Enterococcus faecium SD1C-2,1244153
ATIU01000033.1,Enterococcus faecium SD1C-2,1244153
ATIU01000034.1,Enterococcus faecium SD1C-2,1244153
ATIU01000035.1,Enterococcus faecium SD1C-2,1244153
ATIT01000001.1,Enterococcus faecium SD2A-2,1244154
ATIU01000036.1,Enterococcus faecium SD1C-2,1244153
ATIT01000002.1,Enterococcus faecium SD2A-2,1244154
ATIU01000037.1,Enterococcus faecium SD1C-2,1244153
ATIT01000003.1,Enterococcus faecium SD2A-2,1244154
ATIU01000038.1,Enterococcus faecium SD1C-2,1244153
ATIT01000004.1,Enterococcus faecium SD2A-2,1244154
ATIU01000039.1,Enterococcus faecium SD1C-2,1244153
ATIT01000005.1,Enterococcus faecium SD2A-2,1244154
ATIU01000040.1,Enterococcus faecium SD1C-2,1244153
ATIT01000006.1,Enterococcus faecium SD2A-2,1244154
ATIU01000041.1,Enterococcus faecium SD1C-2,1244153
ATIT01000007.1,Enterococcus faecium SD2A-2,1244154
ATIU01000042.1,Enterococcus faecium SD1C-2,1244153
ATIT01000008.1,Enterococcus faecium SD2A-2,1244154
ATIU01000043.1,Enterococcus faecium SD1C-2,1244153
ATIT01000009.1,Enterococcus faecium SD2A-2,1244154
ATIT01000010.1,Enterococcus faecium SD2A-2,1244154
ATIU01000044.1,Enterococcus faecium SD1C-2,1244153
ATIT01000011.1,Enterococcus faecium SD2A-2,1244154
ATIU01000045.1,Enterococcus faecium SD1C-2,1244153
ATIT01000012.1,Enterococcus faecium SD2A-2,1244154
ATIU01000046.1,Enterococcus faecium SD1C-2,1244153
ATIT01000013.1,Enterococcus faecium SD2A-2,1244154
ATIU01000047.1,Enterococcus faecium SD1C-2,1244153
ATIT01000014.1,Enterococcus faecium SD2A-2,1244154
ATIU01000048.1,Enterococcus faecium SD1C-2,1244153
ATIU01000049.1,Enterococcus faecium SD1C-2,1244153
ATIT01000015.1,Enterococcus faecium SD2A-2,1244154
ATIU01000050.1,Enterococcus faecium SD1C-2,1244153
ATIT01000016.1,Enterococcus faecium SD2A-2,1244154
ATIU01000051.1,Enterococcus faecium SD1C-2,1244153
ATIT01000017.1,Enterococcus faecium SD2A-2,1244154
ATIU01000052.1,Enterococcus faecium SD1C-2,1244153
ATIT01000018.1,Enterococcus faecium SD2A-2,1244154
ATIU01000053.1,Enterococcus faecium SD1C-2,1244153
ATIT01000019.1,Enterococcus faecium SD2A-2,1244154
ATIT01000020.1,Enterococcus faecium SD2A-2,1244154
ATIT01000021.1,Enterococcus faecium SD2A-2,1244154
ATIT01000022.1,Enterococcus faecium SD2A-2,1244154
ATIU01000054.1,Enterococcus faecium SD1C-2,1244153
ATIT01000023.1,Enterococcus faecium SD2A-2,1244154
ATIU01000055.1,Enterococcus faecium SD1C-2,1244153
ATIT01000024.1,Enterococcus faecium SD2A-2,1244154
ATIT01000025.1,Enterococcus faecium SD2A-2,1244154
ATIU01000056.1,Enterococcus faecium SD1C-2,1244153
ATIT01000026.1,Enterococcus faecium SD2A-2,1244154
ATIU01000057.1,Enterococcus faecium SD1C-2,1244153
ATIT01000027.1,Enterococcus faecium SD2A-2,1244154
ATIU01000058.1,Enterococcus faecium SD1C-2,1244153
ATIT01000028.1,Enterococcus faecium SD2A-2,1244154
ATIU01000059.1,Enterococcus faecium SD1C-2,1244153
ATIT01000029.1,Enterococcus faecium SD2A-2,1244154
ATIU01000060.1,Enterococcus faecium SD1C-2,1244153
ATIT01000030.1,Enterococcus faecium SD2A-2,1244154
ATIU01000061.1,Enterococcus faecium SD1C-2,1244153
ATIT01000031.1,Enterococcus faecium SD2A-2,1244154
ATIU01000062.1,Enterococcus faecium SD1C-2,1244153
ATIT01000032.1,Enterococcus faecium SD2A-2,1244154
ATIT01000033.1,Enterococcus faecium SD2A-2,1244154
ATIU01000063.1,Enterococcus faecium SD1C-2,1244153
ATIT01000034.1,Enterococcus faecium SD2A-2,1244154
ATIU01000064.1,Enterococcus faecium SD1C-2,1244153
ATIT01000035.1,Enterococcus faecium SD2A-2,1244154
ATIU01000065.1,Enterococcus faecium SD1C-2,1244153
ATIT01000036.1,Enterococcus faecium SD2A-2,1244154
ATIU01000066.1,Enterococcus faecium SD1C-2,1244153
ATIT01000037.1,Enterococcus faecium SD2A-2,1244154
ATIU01000067.1,Enterococcus faecium SD1C-2,1244153
ATIT01000038.1,Enterococcus faecium SD2A-2,1244154
ATIU01000068.1,Enterococcus faecium SD1C-2,1244153
ATIT01000039.1,Enterococcus faecium SD2A-2,1244154
ATIU01000069.1,Enterococcus faecium SD1C-2,1244153
ATIT01000040.1,Enterococcus faecium SD2A-2,1244154
ATIU01000070.1,Enterococcus faecium SD1C-2,1244153
ATIT01000041.1,Enterococcus faecium SD2A-2,1244154
ATIU01000071.1,Enterococcus faecium SD1C-2,1244153
ATIT01000042.1,Enterococcus faecium SD2A-2,1244154
ATIU01000072.1,Enterococcus faecium SD1C-2,1244153
ATIT01000043.1,Enterococcus faecium SD2A-2,1244154
ATIU01000073.1,Enterococcus faecium SD1C-2,1244153
ATIT01000044.1,Enterococcus faecium SD2A-2,1244154
ATIU01000074.1,Enterococcus faecium SD1C-2,1244153
ATIT01000045.1,Enterococcus faecium SD2A-2,1244154
ATIU01000075.1,Enterococcus faecium SD1C-2,1244153
ATIT01000046.1,Enterococcus faecium SD2A-2,1244154
ATIU01000076.1,Enterococcus faecium SD1C-2,1244153
ATIT01000047.1,Enterococcus faecium SD2A-2,1244154
ATIU01000077.1,Enterococcus faecium SD1C-2,1244153
ATIT01000048.1,Enterococcus faecium SD2A-2,1244154
ATIU01000078.1,Enterococcus faecium SD1C-2,1244153
ATIT01000049.1,Enterococcus faecium SD2A-2,1244154
ATIU01000079.1,Enterococcus faecium SD1C-2,1244153
ATIT01000050.1,Enterococcus faecium SD2A-2,1244154
ATIU01000080.1,Enterococcus faecium SD1C-2,1244153
ATIT01000051.1,Enterococcus faecium SD2A-2,1244154
ATIU01000081.1,Enterococcus faecium SD1C-2,1244153
ATIT01000052.1,Enterococcus faecium SD2A-2,1244154
ATIU01000082.1,Enterococcus faecium SD1C-2,1244153
ATIT01000053.1,Enterococcus faecium SD2A-2,1244154
ATIU01000083.1,Enterococcus faecium SD1C-2,1244153
ATIT01000054.1,Enterococcus faecium SD2A-2,1244154
ATIU01000084.1,Enterococcus faecium SD1C-2,1244153
ATIT01000055.1,Enterococcus faecium SD2A-2,1244154
ATIU01000085.1,Enterococcus faecium SD1C-2,1244153
ATIT01000056.1,Enterococcus faecium SD2A-2,1244154
ATIU01000086.1,Enterococcus faecium SD1C-2,1244153
ATIT01000057.1,Enterococcus faecium SD2A-2,1244154
ATIU01000087.1,Enterococcus faecium SD1C-2,1244153
ATIT01000058.1,Enterococcus faecium SD2A-2,1244154
ATIU01000088.1,Enterococcus faecium SD1C-2,1244153
ATIT01000059.1,Enterococcus faecium SD2A-2,1244154
ATIU01000089.1,Enterococcus faecium SD1C-2,1244153
ATIT01000060.1,Enterococcus faecium SD2A-2,1244154
ATIU01000090.1,Enterococcus faecium SD1C-2,1244153
ATIT01000061.1,Enterococcus faecium SD2A-2,1244154
ATIU01000091.1,Enterococcus faecium SD1C-2,1244153
ATIT01000062.1,Enterococcus faecium SD2A-2,1244154
ATIU01000092.1,Enterococcus faecium SD1C-2,1244153
ATIT01000063.1,Enterococcus faecium SD2A-2,1244154
ATIU01000093.1,Enterococcus faecium SD1C-2,1244153
ATIU01000094.1,Enterococcus faecium SD1C-2,1244153
ATIT01000064.1,Enterococcus faecium SD2A-2,1244154
ATIS01000001.1,Enterococcus faecium SD3B-2,1244155
ATIU01000095.1,Enterococcus faecium SD1C-2,1244153
ATIS01000002.1,Enterococcus faecium SD3B-2,1244155
ATIT01000065.1,Enterococcus faecium SD2A-2,1244154
ATIU01000096.1,Enterococcus faecium SD1C-2,1244153
ATIS01000003.1,Enterococcus faecium SD3B-2,1244155
ATIT01000066.1,Enterococcus faecium SD2A-2,1244154
ATIU01000097.1,Enterococcus faecium SD1C-2,1244153
ATIS01000004.1,Enterococcus faecium SD3B-2,1244155
ATIT01000067.1,Enterococcus faecium SD2A-2,1244154
ATIU01000098.1,Enterococcus faecium SD1C-2,1244153
ATIS01000005.1,Enterococcus faecium SD3B-2,1244155
ATIT01000068.1,Enterococcus faecium SD2A-2,1244154
ATIU01000099.1,Enterococcus faecium SD1C-2,1244153
ATIS01000006.1,Enterococcus faecium SD3B-2,1244155
ATIT01000069.1,Enterococcus faecium SD2A-2,1244154
ATIU01000100.1,Enterococcus faecium SD1C-2,1244153
ATIS01000007.1,Enterococcus faecium SD3B-2,1244155
ATIT01000070.1,Enterococcus faecium SD2A-2,1244154
ATIU01000101.1,Enterococcus faecium SD1C-2,1244153
ATIS01000008.1,Enterococcus faecium SD3B-2,1244155
ATIU01000102.1,Enterococcus faecium SD1C-2,1244153
ATIT01000071.1,Enterococcus faecium SD2A-2,1244154
ATIS01000009.1,Enterococcus faecium SD3B-2,1244155
ATIU01000103.1,Enterococcus faecium SD1C-2,1244153
ATIT01000072.1,Enterococcus faecium SD2A-2,1244154
ATIS01000010.1,Enterococcus faecium SD3B-2,1244155
ATIU01000104.1,Enterococcus faecium SD1C-2,1244153
ATIT01000073.1,Enterococcus faecium SD2A-2,1244154
ATIU01000105.1,Enterococcus faecium SD1C-2,1244153
ATIS01000011.1,Enterococcus faecium SD3B-2,1244155
ATIT01000074.1,Enterococcus faecium SD2A-2,1244154
ATIU01000106.1,Enterococcus faecium SD1C-2,1244153
ATIS01000012.1,Enterococcus faecium SD3B-2,1244155
ATIT01000075.1,Enterococcus faecium SD2A-2,1244154
ATIU01000107.1,Enterococcus faecium SD1C-2,1244153
ATIS01000013.1,Enterococcus faecium SD3B-2,1244155
ATIT01000076.1,Enterococcus faecium SD2A-2,1244154
ATIU01000108.1,Enterococcus faecium SD1C-2,1244153
ATIS01000014.1,Enterococcus faecium SD3B-2,1244155
ATIT01000077.1,Enterococcus faecium SD2A-2,1244154
ATIS01000015.1,Enterococcus faecium SD3B-2,1244155
ATIT01000078.1,Enterococcus faecium SD2A-2,1244154
ATIU01000109.1,Enterococcus faecium SD1C-2,1244153
ATIS01000016.1,Enterococcus faecium SD3B-2,1244155
ATIT01000079.1,Enterococcus faecium SD2A-2,1244154
ATIU01000110.1,Enterococcus faecium SD1C-2,1244153
ATIS01000017.1,Enterococcus faecium SD3B-2,1244155
ATIT01000080.1,Enterococcus faecium SD2A-2,1244154
ATIU01000111.1,Enterococcus faecium SD1C-2,1244153
ATIS01000018.1,Enterococcus faecium SD3B-2,1244155
ATIT01000081.1,Enterococcus faecium SD2A-2,1244154
ATIS01000019.1,Enterococcus faecium SD3B-2,1244155
ATIU01000112.1,Enterococcus faecium SD1C-2,1244153
ATIT01000082.1,Enterococcus faecium SD2A-2,1244154
ATIS01000020.1,Enterococcus faecium SD3B-2,1244155
ATIT01000083.1,Enterococcus faecium SD2A-2,1244154
ATIU01000113.1,Enterococcus faecium SD1C-2,1244153
ATIS01000021.1,Enterococcus faecium SD3B-2,1244155
ATIT01000084.1,Enterococcus faecium SD2A-2,1244154
ATIU01000114.1,Enterococcus faecium SD1C-2,1244153
ATIS01000022.1,Enterococcus faecium SD3B-2,1244155
ATIT01000085.1,Enterococcus faecium SD2A-2,1244154
ATIU01000115.1,Enterococcus faecium SD1C-2,1244153
ATIS01000023.1,Enterococcus faecium SD3B-2,1244155
ATIT01000086.1,Enterococcus faecium SD2A-2,1244154
ATIU01000116.1,Enterococcus faecium SD1C-2,1244153
ATIS01000024.1,Enterococcus faecium SD3B-2,1244155
ATIU01000117.1,Enterococcus faecium SD1C-2,1244153
ATIT01000087.1,Enterococcus faecium SD2A-2,1244154
ATIS01000025.1,Enterococcus faecium SD3B-2,1244155
ATIT01000088.1,Enterococcus faecium SD2A-2,1244154
ATIS01000026.1,Enterococcus faecium SD3B-2,1244155
ATIT01000089.1,Enterococcus faecium SD2A-2,1244154
ATIS01000027.1,Enterococcus faecium SD3B-2,1244155
ATIR01000001.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000090.1,Enterococcus faecium SD2A-2,1244154
ATIS01000028.1,Enterococcus faecium SD3B-2,1244155
ATIR01000002.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000091.1,Enterococcus faecium SD2A-2,1244154
ATIS01000029.1,Enterococcus faecium SD3B-2,1244155
ATIR01000003.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000092.1,Enterococcus faecium SD2A-2,1244154
ATIS01000030.1,Enterococcus faecium SD3B-2,1244155
ATIR01000004.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000093.1,Enterococcus faecium SD2A-2,1244154
ATIS01000031.1,Enterococcus faecium SD3B-2,1244155
ATIR01000005.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000032.1,Enterococcus faecium SD3B-2,1244155
ATIR01000006.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000094.1,Enterococcus faecium SD2A-2,1244154
ATIS01000033.1,Enterococcus faecium SD3B-2,1244155
ATIR01000007.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000095.1,Enterococcus faecium SD2A-2,1244154
ATIS01000034.1,Enterococcus faecium SD3B-2,1244155
ATIR01000008.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000096.1,Enterococcus faecium SD2A-2,1244154
ATIS01000035.1,Enterococcus faecium SD3B-2,1244155
ATIR01000009.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000097.1,Enterococcus faecium SD2A-2,1244154
ATIS01000036.1,Enterococcus faecium SD3B-2,1244155
ATIR01000010.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000098.1,Enterococcus faecium SD2A-2,1244154
ATIS01000037.1,Enterococcus faecium SD3B-2,1244155
ATIR01000011.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000099.1,Enterococcus faecium SD2A-2,1244154
ATIS01000038.1,Enterococcus faecium SD3B-2,1244155
ATIT01000100.1,Enterococcus faecium SD2A-2,1244154
ATIR01000012.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000039.1,Enterococcus faecium SD3B-2,1244155
ATIT01000101.1,Enterococcus faecium SD2A-2,1244154
ATIR01000013.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000102.1,Enterococcus faecium SD2A-2,1244154
ATIS01000040.1,Enterococcus faecium SD3B-2,1244155
ATIT01000103.1,Enterococcus faecium SD2A-2,1244154
ATIR01000014.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000041.1,Enterococcus faecium SD3B-2,1244155
ATIT01000104.1,Enterococcus faecium SD2A-2,1244154
ATIR01000015.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000105.1,Enterococcus faecium SD2A-2,1244154
ATIS01000042.1,Enterococcus faecium SD3B-2,1244155
ATIR01000016.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000106.1,Enterococcus faecium SD2A-2,1244154
ATIS01000043.1,Enterococcus faecium SD3B-2,1244155
ATIR01000017.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000107.1,Enterococcus faecium SD2A-2,1244154
ATIS01000044.1,Enterococcus faecium SD3B-2,1244155
ATIR01000018.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000108.1,Enterococcus faecium SD2A-2,1244154
ATIS01000045.1,Enterococcus faecium SD3B-2,1244155
ATIR01000019.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000109.1,Enterococcus faecium SD2A-2,1244154
ATIS01000046.1,Enterococcus faecium SD3B-2,1244155
ATIR01000020.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000110.1,Enterococcus faecium SD2A-2,1244154
ATIS01000047.1,Enterococcus faecium SD3B-2,1244155
ATIR01000021.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000111.1,Enterococcus faecium SD2A-2,1244154
ATIS01000048.1,Enterococcus faecium SD3B-2,1244155
ATIR01000022.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000112.1,Enterococcus faecium SD2A-2,1244154
ATIS01000049.1,Enterococcus faecium SD3B-2,1244155
ATIR01000023.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000113.1,Enterococcus faecium SD2A-2,1244154
ATIS01000050.1,Enterococcus faecium SD3B-2,1244155
ATIR01000024.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000114.1,Enterococcus faecium SD2A-2,1244154
ATIS01000051.1,Enterococcus faecium SD3B-2,1244155
ATIR01000025.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000052.1,Enterococcus faecium SD3B-2,1244155
ATIT01000115.1,Enterococcus faecium SD2A-2,1244154
ATIR01000026.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000053.1,Enterococcus faecium SD3B-2,1244155
ATIT01000116.1,Enterococcus faecium SD2A-2,1244154
ATIR01000027.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000117.1,Enterococcus faecium SD2A-2,1244154
ATIS01000054.1,Enterococcus faecium SD3B-2,1244155
ATIT01000118.1,Enterococcus faecium SD2A-2,1244154
ATIR01000028.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000055.1,Enterococcus faecium SD3B-2,1244155
ATIT01000119.1,Enterococcus faecium SD2A-2,1244154
ATIS01000056.1,Enterococcus faecium SD3B-2,1244155
ATIR01000029.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000120.1,Enterococcus faecium SD2A-2,1244154
ATIS01000057.1,Enterococcus faecium SD3B-2,1244155
ATIR01000030.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000121.1,Enterococcus faecium SD2A-2,1244154
ATIS01000058.1,Enterococcus faecium SD3B-2,1244155
ATIR01000031.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000122.1,Enterococcus faecium SD2A-2,1244154
ATIS01000059.1,Enterococcus faecium SD3B-2,1244155
ATIR01000032.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000123.1,Enterococcus faecium SD2A-2,1244154
ATIR01000033.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000060.1,Enterococcus faecium SD3B-2,1244155
ATIT01000124.1,Enterococcus faecium SD2A-2,1244154
ATIR01000034.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000061.1,Enterococcus faecium SD3B-2,1244155
ATIT01000125.1,Enterococcus faecium SD2A-2,1244154
ATIR01000035.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000062.1,Enterococcus faecium SD3B-2,1244155
ATIR01000036.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000126.1,Enterococcus faecium SD2A-2,1244154
ATIS01000063.1,Enterococcus faecium SD3B-2,1244155
ATIR01000037.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000127.1,Enterococcus faecium SD2A-2,1244154
ATIS01000064.1,Enterococcus faecium SD3B-2,1244155
ATIR01000038.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000128.1,Enterococcus faecium SD2A-2,1244154
ATIS01000065.1,Enterococcus faecium SD3B-2,1244155
ATIR01000039.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000066.1,Enterococcus faecium SD3B-2,1244155
ATIT01000129.1,Enterococcus faecium SD2A-2,1244154
ATIR01000040.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000067.1,Enterococcus faecium SD3B-2,1244155
ATIT01000130.1,Enterococcus faecium SD2A-2,1244154
ATIR01000041.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000068.1,Enterococcus faecium SD3B-2,1244155
ATIT01000131.1,Enterococcus faecium SD2A-2,1244154
ATIR01000042.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000069.1,Enterococcus faecium SD3B-2,1244155
ATIT01000132.1,Enterococcus faecium SD2A-2,1244154
ATIR01000043.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000070.1,Enterococcus faecium SD3B-2,1244155
ATIT01000133.1,Enterococcus faecium SD2A-2,1244154
ATIR01000044.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000134.1,Enterococcus faecium SD2A-2,1244154
ATIS01000071.1,Enterococcus faecium SD3B-2,1244155
ATIR01000045.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000135.1,Enterococcus faecium SD2A-2,1244154
ATIS01000072.1,Enterococcus faecium SD3B-2,1244155
ATIR01000046.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000136.1,Enterococcus faecium SD2A-2,1244154
ATIS01000073.1,Enterococcus faecium SD3B-2,1244155
ATIR01000047.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000137.1,Enterococcus faecium SD2A-2,1244154
ATIS01000074.1,Enterococcus faecium SD3B-2,1244155
ATIR01000048.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000138.1,Enterococcus faecium SD2A-2,1244154
ATIR01000049.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000075.1,Enterococcus faecium SD3B-2,1244155
ATIT01000139.1,Enterococcus faecium SD2A-2,1244154
ATIS01000076.1,Enterococcus faecium SD3B-2,1244155
ATIR01000050.1,Enterococcus faecalis RP2S-4,1244145
ATIT01000140.1,Enterococcus faecium SD2A-2,1244154
ATIS01000077.1,Enterococcus faecium SD3B-2,1244155
ATIR01000051.1,Enterococcus faecalis RP2S-4,1244145
ATIR01000052.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000078.1,Enterococcus faecium SD3B-2,1244155
ATIT01000141.1,Enterococcus faecium SD2A-2,1244154
ATIR01000053.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000079.1,Enterococcus faecium SD3B-2,1244155
ATIR01000054.1,Enterococcus faecalis RP2S-4,1244145
ATIS01000080.1,Enterococcus faecium SD3B-2,1244155
ATIR01000055.1,Enterococcus faecalis RP2S-4,1244145
